1494650937.3020072,$GPRMC,044814.00,A,3110.65804,N,12123.80394,E,3.906,174.84,130517,,,A*69

1494650938.30050993,$GPRMC,044815.00,A,3110.65686,N,12123.80423,E,3.889,173.76,130517,,,A*6B

1494650939.29961205,$GPRMC,044816.00,A,3110.65555,N,12123.80439,E,4.047,172.57,130517,,,A*61

1494650940.3023932,$GPRMC,044817.00,A,3110.65438,N,12123.80440,E,4.021,171.81,130517,,,A*6C

1494650941.30049706,$GPRMC,044818.00,A,3110.65348,N,12123.80488,E,3.839,170.99,130517,,,A*69

1494650942.30185223,$GPRMC,044819.00,A,3110.65258,N,12123.80529,E,3.363,170.28,130517,,,A*6C

1494650943.30128813,$GPRMC,044820.00,A,3110.65154,N,12123.80575,E,3.380,169.79,130517,,,A*61

1494650944.29929018,$GPRMC,044821.00,A,3110.65069,N,12123.80625,E,3.136,169.77,130517,,,A*68

1494650945.30026317,$GPRMC,044822.00,A,3110.64972,N,12123.80700,E,3.299,169.55,130517,,,A*69

1494650947.79111576,$GPRMC,044823.00,A,3110.64864,N,12123.80711,E,3.316,169.98,130517,,,A*69

1494650947.79115152,$GPRMC,044824.00,A,3110.64762,N,12123.80762,E,3.411,170.34,130517,,,A*6D

1494650948.29883313,$GPRMC,044825.00,A,3110.64668,N,12123.80888,E,3.519,169.67,130517,,,A*6B

